"url","headline","summary","date","tag"
"https://www.bbc.com/news/uk-northern-ireland-45427262","International Sheepdog Trials return to NI","The biggest event in the trialling calendar draws competitors from as far away as Australia and Canada.","7 Sep 2018","Northern Ireland"
"https://www.bbc.com/news/uk-politics-60739598","Sanctions restrict Abramovich rent to Crown Estate","Companies that manage the Russian's assets own a mansion on land belonging to the British monarch.","15 Mar 2022","UK Politics"
"https://www.bbc.comNA","Euro 2024 qualifying and international build-up","Build-up to Scotland's Euro 2024 qualifier in Spain and England's friendly against Australia on Friday, plus all the latest football news.",NA,NA
"https://www.bbc.com/news/world-europe-58944660","Crew back on Earth after first film shoot in space","The Russian film crew return after an ISS shoot that had its own moments of drama.","17 Oct 2021","Europe"
"https://www.bbc.com/newsround/49987267","International Day of the Girl: 'It doesn't make a difference who you are'","To mark International Day of the Girl, schoolgirls decide what they'd do if they ruled the world for a day.","10 Oct 2019",NA
"https://www.bbc.com/news/uk-60623026","UK bank accounts frozen over 'oligarch links'","A judge has frozen UK accounts run by Graham Bonham-Carter over alleged links to Oleg Deripaska.","4 Mar 2022","UK"
"https://www.bbc.com/sport/football/66751351","International transfer agents fees near £800m","Agents' fees for international transfers in 2023 are nearing $1bn (£800m), according to football's world governing body Fifa.","8 Sep 2023","Football"
"https://www.bbc.com/news/uk-politics-50557466","Gove: Heseltine at odds with Tories over EU","Conservative Michael Gove says Lord Heseltine ""was a great minister"" but ""he's always been a strong advocate for European integration"".","26 Nov 2019","UK Politics"
"https://www.bbc.com/sport/football/52652891","Former Colombia international arrested","Former Colombia international Edwin Congo says he is ""innocent"" following his arrest in Spain as part of a cocaine trafficking operation.","13 May 2020","International"
"https://www.bbc.com/news/uk-england-tees-60021789","Air show to return after five-year grounding","Organisers say the June event at Teesside International Airport will attract thousands of visitors.","17 Jan 2022","Tees"
"https://www.bbc.com/news/business-47400060","New Ernie, same slim odds of winning","The fifth incarnation - a computer chip the size of a grain of rice - has now drawn its first Premium Bond winners.","1 Mar 2019","Business"
"https://www.bbc.com/news/uk-55247033","Court finds UK war crimes but will not take action","The International Criminal Court says Iraqi detainees were abused by UK soldiers between 2003 and 2009.","9 Dec 2020","UK"
"https://www.bbc.com/news/uk-england-wiltshire-63176509","1970s England Lioness awarded international cap","Eileen Foreman was awarded her international cap during a celebration at Wembley.","9 Oct 2022","Wiltshire"
"https://www.bbc.com/newsround/51756203","International Women's Day: Who inspires these celebrities?","Newsround speaks to Meghan Trainor, Diane Buswell, Jameela Jamil and more on International Women's Day.","8 Mar 2020",NA
"https://www.bbc.com/news/business-51706225","How the pandemic has changed the world economy","Key maps and charts explain how the virus has impacted markets and businesses around the world.","24 Jan 2021","Business"
"https://www.bbc.com/sport/av/football/63669036","England v Scotland 1972: The first women's international","Watch archive footage from England v Scotland in 1972, the first officially sanctioned women's international football match.","17 Nov 2022","Women's Football"
"https://www.bbc.com/sport/football/61522517","Cardiff sign Nigeria international Collins","Cardiff City sign Nigeria international left-back Jamilu Collins on a two-year deal.","20 May 2022","Cardiff"
"https://www.bbc.com/news/world-africa-65759630","SA plans law change over Putin arrest warrant","Pretoria wants the power to decide whether to detain leaders wanted by the International Criminal Court.","30 May 2023","Africa"
"https://www.bbc.com/news/world-11108059","What is genocide?","Genocide is among the gravest crimes against humanity, but there is debate over which historical crimes qualify.","4 Apr 2022","World"
"https://www.bbc.com/news/world-africa-11117166","Niger's international aid appeal","Niger's prime minister has appealed for international help after torrential rain caused widespread floods, destroying homes and desperately-needed crops.","27 Aug 2010","Africa"
"https://www.bbc.com/sport/football/45159390","Pique confirms international retirement","Barcelona's Spain defender Gerard Pique confirms his retirement from international football at the age of 31.","11 Aug 2018","European Football"
"https://www.bbc.com/news/uk-scotland-scotland-business-58668608","Construction work starts on Royal Navy frigates","The UK defence secretary cuts steel on the first of five warships to be built at Babcock's facility in Fife.","23 Sep 2021","Scotland business"
"https://www.bbc.com/news/uk-england-cambridgeshire-59747590","Two Raspberry Pi computers head to space station","The credit card-sized devices will allow school pupil to programme code for the astronauts.","21 Dec 2021","Cambridgeshire"
"https://www.bbc.com/news/world-asia-india-56999104","India Covid aid 'not reaching those in need'","Emergency relief is flowing into India but concerns are mounting about delays in supply.","6 May 2021","India"
"https://www.bbc.com/news/uk-politics-53065270","PM merges foreign and international aid departments","The PM says it was “right for their time” to set up the current arrangements back in 1997.","16 Jun 2020","UK Politics"
"https://www.bbc.com/news/uk-northern-ireland-61546261","Easyjet passengers stranded after flight cancelled","Some flights to and from Belfast International Airport were cancelled on Sunday with no information.","22 May 2022","Northern Ireland"
"https://www.bbc.com/news/world-europe-40714945","International hunt for chainsaw attacker","A man is still on the run after five people were wounded in the Swiss town of Schaffhausen.","25 Jul 2017","Europe"
"https://www.bbc.com/sport/football/57074574","Terms had 'no malicious intention' - Williams","Former Chelsea youth team coach Gwyn Williams says that alleged racially offensive terms aimed at players in the 1990s had ""no malicious intent"".","11 May 2021","Chelsea"
"https://www.bbc.com/sport/football/63021898","'New era' as Swindon link women's and men's clubs","The integration of Swindon Town's women's club with the men's League Two club is a ""game-changing move"", says director of football Thomas Hartley.","24 Sep 2022","Swindon"
"https://www.bbc.com/news/world-us-canada-45739516","Bereaved mother trains law enforcement","Ethan Saylor was 26 when an interaction with police in a cinema resulted in his death by asphyxiation.","4 Oct 2018","US & Canada"
"https://www.bbc.com/news/blogs-trending-42688148","Pro-Putin social media campaign hijacked","Russian social media users are using the hashtag #RussiaNeedsPutin to debate the President's record.","15 Jan 2018","BBC Trending"
"https://www.bbc.com/news/uk-england-manchester-55841159","North Korean defector to stand in local elections","Jihyun Park is believed to be the first person of North Korean descent to stand for election in the UK.","28 Jan 2021","Manchester"
"https://www.bbc.com/news/world-europe-64072575","Russia may send empty Soyuz to bring ISS crew home","The crew members may have to return to Earth early after their capsule started leaking.","23 Dec 2022","Europe"
"https://www.bbc.com/sport/football/60860804","Japan & Saudi Arabia qualify for World Cup","Japan book their place at the 2022 Word Cup in Qatar with a dramatic win against Australia that also confirms Saudi Arabia's qualification.","24 Mar 2022","International"
"https://www.bbc.com/news/uk-england-humber-66451656","Airport workers to vote on industrial action","The ballot comes after Unison members at Humberside Airport rejected a recent pay offer.","9 Aug 2023","Humberside"
"https://www.bbc.com/news/education-50563833","UK improving in international school rankings","The UK moves upwards in global school league tables - but with low levels of life satisfaction.","3 Dec 2019","Family & Education"
"https://www.bbc.com/news/entertainment-arts-46273504","BBC wins two International Emmys","Man in an Orange Shirt is one of the BBC productions awarded at the event honouring TV made outside the US.","20 Nov 2018","Entertainment & Arts"
"https://www.bbc.com/news/uk-northern-ireland-55651120","NI to introduce international travel Covid tests","On Thursday, 16 more deaths related to Covid-19 were recorded along with 973 new positive cases.","14 Jan 2021","Northern Ireland"
"https://www.bbc.com/sport/football/66761401","Brazil's Neymar overtakes Pele goals record","Brazil's Neymar hits two goals in his side's 5-1 win over Bolivia to become the country's all-time men's top scorer, overtaking the legendary Pele's record.","9 Sep 2023","International"
"https://www.bbc.com/sport/football/66756700","Moldova international Mitul dies aged 26","Moldova international Violeta Mitul dies aged 26 after a ""tragic accident while on a mountain hike with club-mates"".","8 Sep 2023","European Football"
"https://www.bbc.com/news/uk-politics-57379699","Aid cuts could see lives lost, warns ex-minister","Senior Tory MPs want the commitment to spend 0.7% of national income on overseas development restored.","7 Jun 2021","UK Politics"
"https://www.bbc.com/news/uk-politics-57379699","Aid cuts could see lives lost, warns ex-minister","Senior Tory MPs want the commitment to spend 0.7% of national income on overseas development restored.","7 Jun 2021","UK Politics"
"https://www.bbc.com/news/business-62299490","UK set for slowest growth of all richest countries","The IMF cuts its UK forecast for 2023 and says the global economy is ""teetering on the edge"" of recession.","26 Jul 2022","Business"
"https://www.bbc.com/news/world-47446243","International Women's Day: History, strikes and celebrations","Everything you need to know about celebrations taking place on 8 March.","5 Mar 2019","World"
"https://www.bbc.com/news/uk-england-tees-62502749","'Underdog' bid to host 2023 Eurovision Song Contest","Darlington has thrown its hat into the ring for the show, which this year saw Sam Ryder come second.","11 Aug 2022","Tees"
"https://www.bbc.com/news/business-65237286","Interest rates likely to fall back, says IMF","The financial body predicts borrowing costs will reduce once high inflation is brought under control.","11 Apr 2023","Business"
"https://www.bbc.com/news/uk-england-beds-bucks-herts-58558214","Ex-international footballers get honorary degrees","Two Team GB Olympians and a Watford legend receive academic honours.","14 Sep 2021","Beds, Herts & Bucks"
"https://www.bbc.com/news/world-middle-east-48622334","Is Palestinian-Israeli peace out of reach?","More than 25 years on from breakthrough peace accords, the two sides seem further apart than ever. But why?","24 Jun 2019","Middle East"
"https://www.bbc.com/news/world-europe-57106618","Russia picks team for movie shot on space station","An actress and director will blast off in October - but Tom Cruise also plans to visit the ISS.","13 May 2021","Europe"
"https://www.bbc.com/sport/rugby-union/66170996","Wales' Hope to take break from international rugby","Wales prop Cara Hope says she will take a break from international rugby to focus on her career in medicine.","11 Jul 2023","Rugby Union"
"https://www.bbc.com/news/uk-england-tees-61390076","Airline cancels Teesside to Heathrow flights","Loganair said an increase in Heathrow's charges and rising fuel prices made the service unviable.","10 May 2022","Tees"
"https://www.bbc.com/sport/football/47705991","Adebayor considers international future","Emmanuel Adebayor admits he is considering his international future after Togo's failure to qualify for the Africa Cup of Nations.","26 Mar 2019","African"
"https://www.bbc.com/news/science-environment-58013284","Boeing delays rerun of space capsule test","Another mission to showcase the new astronaut vehicle is on hold as engineers check the propulsion system.","4 Aug 2021","Science & Environment"
"https://www.bbc.com/news/uk-england-beds-bucks-herts-58816992","Work from home if you can, says council health boss","Jim McManus says reducing social interaction can help cut the spread of Covid-19.","7 Oct 2021","Beds, Herts & Bucks"
"https://www.bbc.com/news/uk-england-hampshire-48560739","'I have no intention of dying yet'","Janet West was diagnosed with an aggressive form of tongue cancer six months ago and invited the BBC to observe her treatment.","10 Jun 2019","Hampshire & Isle of Wight"
"https://www.bbc.com/news/world-middle-east-65889058","Amnesty: Possible war crimes in Israel-Gaza fighting","Amnesty International accuses Israel and Palestinian militants over attacks that killed civilians.","13 Jun 2023","Middle East"
"https://www.bbc.com/news/uk-northern-ireland-61220328","EasyJet 'sorry' as NI travellers left in Amsterdam","The airline says strong winds and runway maintenance forced flight cancellations in recent days.","26 Apr 2022","Northern Ireland"
"https://www.bbc.com/news/uk-england-tees-66773584","Large solar farm could be built at airport","Energy firm SSE signs an agreement to build a base at Teesside Airport.","11 Sep 2023","Tees"
"https://www.bbc.com/sport/rugby-union/59748562","Spanish international dies after fall","Spain international Kawa Leauma dies following an accident in which he fell from a building in the Netherlands.","21 Dec 2021","Rugby Union"
"https://www.bbc.com/sport/rugby-union/59748562","Spanish international dies after fall","Spain international Kawa Leauma dies following an accident in which he fell from a building in the Netherlands.","21 Dec 2021","Rugby Union"
"https://www.bbc.com/news/uk-northern-ireland-64036114","Ryanair announces new routes from Belfast airport","The airline will operate four new routes to Budapest, Cardiff, Mallorca and Valencia next summer.","20 Dec 2022","Northern Ireland"
"https://www.bbc.com/news/in-pictures-43329958","In pictures: International Women's Day","People around the world rally against gender inequality and sexual discrimination.","8 Mar 2018","In Pictures"
"https://www.bbc.com/news/uk-scotland-edinburgh-east-fife-47721379","International Festival line up unveiled","The 2019 festival will see stars including Sir Ian McKellen, Jarvis Cocker and Stephen Fry heading to Edinburgh.","27 Mar 2019","Edinburgh, Fife & East Scotland"
"https://www.bbc.com/news/uk-northern-ireland-66287535","International teams in Derry for GAA World Games","More than 1,500 players in 93 teams from around the world will take part in the four-day competition.","24 Jul 2023","Northern Ireland"
"https://www.bbc.com/sport/rugby-union/58733049","Exeter sign South Africa international Mpupha","Exeter sign South Africa international Zintle Mpupha, who is set to be the first player from the country to play in the Premier 15s.","29 Sep 2021","Rugby Union"
"https://www.bbc.com/news/uk-england-leeds-62083372","Airline reunites boy with lost soft toy","A mum praises Jet2 for pulling out all the stops and flying ""Bunbun"" from Majorca to Yorkshire.","7 Jul 2022","Leeds & West Yorkshire"
"https://www.bbc.com/news/uk-england-tees-60761832","Green aviation fuel plant to receive £1bn investment","Saudi Arabian firm Alfanar says more than 900 jobs will be created at its Teesside plant.","16 Mar 2022","Tees"
"https://www.bbc.com/news/world-asia-53216390","What it's like to campaign during a pandemic","Wooing the public typically involves physical interaction, but this vote is a little different.","5 Jul 2020","Asia"
"https://www.bbc.com/sport/football/54938224","The handball star turned international striker","Within the space of a year, Hilmar Leon Jakobsen has gone from playing handball for his country to starting up front for the Faroe Islands in football.","15 Nov 2020","European Football"
"https://www.bbc.com/news/world-africa-62665452","'The law can’t be fire and forget, it’s not a missile'","ICC prosecutor Karim Khan says the people of Sudan have been waiting for justice for too long.","24 Aug 2022","Africa"
"https://www.bbc.com/sport/football/42796432","Palace sign Poland international Jach","Crystal Palace sign Poland centre-back Jaroslaw Jach from Zagłebie Lubin on a three-and-a-half year deal, for an undisclosed fee.","23 Jan 2018","Crystal Palace"
"https://www.bbc.com/news/science-environment-58021394","Russian module mishap destabilises space station","The ISS was pushed out of position after engines on a new Russian module unexpectedly fired up.","30 Jul 2021","Science & Environment"
"https://www.bbc.com/news/uk-england-birmingham-54919241","Councillor breached conduct code with Islam tweets","The Dudley councillor posted tweets saying Islam was ""domination not integration"".","12 Nov 2020","Birmingham & Black Country"
"https://www.bbc.com/news/business-53532941","No international Hajj means 'no work, no salary, nothing'","Covid-19 has hit the annual Hajj and with no international pilgrims, many firms both in Saudi and abroad are suffering.","28 Jul 2020","Business"
"https://www.bbc.com/sport/football/49948381","From paralysis to international hopes for Dykes","Lyndon Dykes was once destined for rugby league before an injury scare, but now he's gunning for Premiership defences and an international call-up.","5 Oct 2019","Livingston"
"https://www.bbc.com/news/uk-scotland-highlands-islands-45186777","Outlaw King to open international festival","The Robert the Bruce Netflix drama, starring Chris Pine, will open the Toronto International Film Festival.","15 Aug 2018","Highlands & Islands"
"https://www.bbc.com/news/uk-scotland-edinburgh-east-fife-58114299","'It does feel like a different sort of festival'","No posters, pop-up performances or flyers as a socially-distanced Edinburgh Fringe gets under way.","6 Aug 2021","Edinburgh, Fife & East Scotland"
"https://www.bbc.com/news/uk-scotland-edinburgh-east-fife-58114299","'It does feel like a different sort of festival'","No posters, pop-up performances or flyers as a socially-distanced Edinburgh Fringe gets under way.","6 Aug 2021","Edinburgh, Fife & East Scotland"
"https://www.bbc.com/sport/football/44507709","Brighton sign Wales international Green","Brighton & Hove Albion sign Wales international Kayleigh Green following the expiration of her contract at Yeovil Town.","16 Jun 2018","Women's Football"
"https://www.bbc.com/news/world-africa-56651735","‘Please don’t lend Kenya more money’","Kenyans urge potential lenders to stop giving the government money over fears of growing debt.","7 Apr 2021","Africa"
"https://www.bbc.com/sport/56418718","Play World Cup every two years - Wenger","Arsene Wenger wants to see the World Cup and European Championship played every two years and have Fifa ""kick all the rest out"".","16 Mar 2021","International"
"https://www.bbc.com/news/world-asia-india-50849697","Why international rock stars are flocking to India","U2, who recently performed in Mumbai, are one among many bands lining up to tour India.","29 Dec 2019","India"
"https://www.bbc.com/news/uk-wales-politics-50180865","'No intention' to sell off Cardiff Airport","The first minister defends government support for the airport amid calls for it to be privatised.","25 Oct 2019","Wales politics"
"https://www.bbc.com/news/newsbeat-54917942","Call of Duty: A balancing act between old and new","The boss of Call of Duty speaks to Newsbeat about the new game and its Warzone integration.","13 Nov 2020","Newsbeat"
"https://www.bbc.com/news/world-europe-56181084","Navalny loses 'prisoner of conscience' status","Amnesty strips him of the status but links it to an ""orchestrated campaign"" to discredit him.","24 Feb 2021","Europe"
"https://www.bbc.com/news/blogs-the-papers-44104247","'Russia poisoning broke international law'","The Times and the Telegraph features a preview of a speech from the head of MI5.","14 May 2018","The Papers"
"https://www.bbc.com/news/uk-england-tyne-64877556","'Trailblazing' women celebrated in museum display","The 16 women are being hailed for their exceptional work in shaping communities.","8 Mar 2023","Tyne & Wear"
"https://www.bbc.com/sport/av/cricket/58151962","How Spirit's Dattani - and ballet - are inspiring a future Japan international","Meet Ealing Cricket Club's Shimako Kato, a young cricketer hoping London Spirit all-rounder Naomi Dattani - and ballet - can help her to achieve international success with Japan.","9 Aug 2021","The Hundred"
"https://www.bbc.com/news/uk-england-nottinghamshire-57331351","Worms sent into space for muscle mission","The worms will launch from the Kennedy Space Centre to help UK researchers understand muscle loss.","3 Jun 2021","Nottingham"
"https://www.bbc.com/sport/cricket/47001304","Hazell retires from international cricket","England off-spinner Danielle Hazell retires from international cricket after 141 appearances across all three formats.","25 Jan 2019","Women's Cricket"
"https://www.bbc.com/news/uk-england-shropshire-65658354","Match for anniversary of first international goal","William Kenyon-Slaney from Shifnal scored the first goal in international football in 1873.","20 May 2023","Shropshire"
"https://www.bbc.com/news/world-us-canada-56962120","Astronauts splash-land on Earth in SpaceX capsule","This was the first night-time landing for Nasa astronauts since Apollo 8's return 53 years ago.","2 May 2021","US & Canada"
"https://www.bbc.com/news/uk-england-somerset-57319051","UK's first Lord Jagganath Hindu temple opens","The temple has opened in Bath and is dedicated to Lord Jagganath, an incarnation of Lord Vishnu.","5 Jun 2021","Somerset"
"https://www.bbc.com/news/entertainment-arts-51814906","Parasite breaks international film record","The Oscar winner overtakes the previous box office record of £11.1m held by The Passion of the Christ.","10 Mar 2020","Entertainment & Arts"
"https://www.bbc.com/news/science-environment-55415233","Astronaut Scott Kelly: How to survive a year in space","Record-breaking astronaut Scott Kelly talks about living in space and his desire to go back.","25 Dec 2020","Science & Environment"
"https://www.bbc.com/news/uk-scotland-north-east-orkney-shetland-55919040","International travel 'main impact' on Covid deaths","Researchers from the University of Aberdeen examined factors across the 37 worst hit countries.","4 Feb 2021","NE Scotland, Orkney & Shetland"
"https://www.bbc.com/news/uk-england-gloucestershire-62176990","Royal International Air Tattoo makes its return","The world's largest military aircraft display has begun in Gloucestershire after a three-year break.","15 Jul 2022",NA
"https://www.bbc.com/news/uk-scotland-north-east-orkney-shetland-49985934","International honour for animal rescue charity","New Arc made headlines across the world for its mascara brush appeal to groom and comfort tiny injured animals.","9 Oct 2019",NA
"https://www.bbc.com/news/science-environment-57504052","First crew blasts off to new China space station","Three astronauts successfully take off for China's longest ever human spaceflight mission.","17 Jun 2021",NA
"https://www.bbc.com/sport/av/football/57333653","Belgium's brilliant goals from Euro 2020 qualifying","Watch Belgium's best goals from Euro 2020 qualifying which saw them win all 10 of their games.","3 Jun 2021",NA
"https://www.bbc.com/news/60822489","What are sanctions and do they work?","Sanctions are used by countries as a diplomatic tool, but they don't always have their intended effect.","25 Mar 2022",NA
"https://www.bbc.com/news/uk-england-coventry-warwickshire-56800311","International landmarks lit up for little Azaylia","Niagara Falls and Millennium Bridge were illuminated for Azaylia Cain, who has leukaemia.","19 Apr 2021",NA
"https://www.bbc.com/news/uk-england-leeds-56657023","Airport development plan ruling delayed","The government is to take more time to examine a £150m scheme to redevelop Leeds Bradford Airport.","6 Apr 2021",NA
"https://www.bbc.com/news/world-asia-56293236","Myanmar coup: ‘International response is woeful’","The military is used to complete impunity and that needs to end, Burma Campaign UK says.","5 Mar 2021",NA
"https://www.bbc.com/news/world-asia-56293236","Myanmar coup: ‘International response is woeful’","The military is used to complete impunity and that needs to end, Burma Campaign UK says.","5 Mar 2021",NA
"https://www.bbc.com/news/uk-57815034","Covid means we have to cut overseas aid, says PM","MPs vote after Boris Johnson says an ""economic hurricane"" has forced the reduction.","13 Jul 2021",NA
"https://www.bbc.com/news/uk-wales-49191815","Cardiff hosts International Champions Cup","Travel advice as Manchester United play AC Milan at the Principality Stadium on Saturday.","3 Aug 2019","Wales"
"https://www.bbc.com/sport/football/49359517","'She aced the exam' - referee Frappart wins international praise","Referee Stephanie Frappart wins widespread acclaim from Europe's media for her handling of Wednesday's Super Cup match between Liverpool and Chelsea.","15 Aug 2019","European Football"
"https://www.bbc.com/news/business-55463366","Japan developing wooden satellites to cut space junk","A Japanese forestry firm has partnered with Kyoto University in what would be a world first.","29 Dec 2020","Business"
"https://www.bbc.com/news/uk-scotland-edinburgh-east-fife-62728859","Edinburgh Book Festival reports strong ticket sales","Organisers report a shift in booking behaviour but ""an overwhelmingly positive"" audience response.","30 Aug 2022","Edinburgh, Fife & East Scotland"
"https://www.bbc.com/sport/rugby-union/54184947","Exeter Women sign US international trio","Exeter Chiefs Women sign US internationals Gabby Cantorna, Jennine Duncan and Kate Zackary on one-year deals.","16 Sep 2020","Rugby Union"
"https://www.bbc.com/sport/football/49092124","Oxford sign Scottish international Cadden","Chris Cadden joins League One side Oxford United on season-long loan after leaving Motherwell.","23 Jul 2019","Oxford Utd"
"https://www.bbc.com/news/uk-england-manchester-54392466","'International link' road named after Alan Henning","A dual carriageway in Port Salford will honour the aid worker, who was killed in Syria in 2014.","2 Oct 2020","Manchester"
"https://www.bbc.com/sport/av/football/65078378","'Lovely finish' - Jones flick helps England U21s win","Liverpool's Curtis Jones scores with a flick to help England Under-21s to a 4-0 friendly win over France at Leicester's King Power Stadium.","25 Mar 2023","International"
"https://www.bbc.com/sport/50461801","International Men's Day: The sports stars who give back","It's a day to ""make a difference for men and boys"" and covers issues including the high male suicide rate, mental health and social issues.","19 Nov 2019","Sport"
"https://www.bbc.com/sport/football/53961044","Glenavon sign NI international O'Connor","Irish Premiership side Glenavon sign Northern Ireland international Michael O'Connor on a two-year deal.","29 Aug 2020","Irish"
"https://www.bbc.com/news/uk-england-leeds-62604496","Airport security staff strike suspended","The GMB union says new offers by Leeds Bradford airport bosses will be put to its members.","19 Aug 2022","Leeds & West Yorkshire"
"https://www.bbc.com/sport/football/59282046","Ex-Wales international Ledley retires","Former Wales international midfielder Joe Ledley announces his retirement at the age of 34.","14 Nov 2021","Wales"
"https://www.bbc.com/news/business-66174677","Airport drop-off fees soar by nearly a third - RAC","Eight major UK airports have increased fees for drivers to drop off passengers, according to new data.","13 Jul 2023","Business"
"https://www.bbc.com/news/business-56296969","'We women are pushed out of work because of childcare'","The stories of two US women who lost their jobs early on in the pandemic - and haven't worked since.","8 Mar 2021","Business"
"https://www.bbc.com/news/uk-politics-41041946","Brexit campaign 'harmed integration'","Anti-immigrant rhetoric is making it harder for new arrivals to integrate, a group of MPs warns.","25 Aug 2017","UK Politics"
"https://www.bbc.com/news/uk-politics-56836430","Charities call UK's £500m aid cut a tragic blow","The foreign secretary has set out how the UK's reduced aid budget will be spent.","21 Apr 2021","UK Politics"
"https://www.bbc.com/sport/football/58818901","Quiz: Premier League players with most international caps","Take our quiz to find out if you can name the player from each Premier League club with the most international appearances.","7 Oct 2021","Premier League"
"https://www.bbc.com/news/world-middle-east-45643834","Gaza: Coding in a conflict zone","With most Gazans under 25, a new generation turns to coding to escape the constraints of conflict.","1 Oct 2018","Middle East"
"https://www.bbc.com/news/uk-wales-59359445","World Cup a chance to 'engage' on human rights","Qualification would be chance to show host nation Qatar how people should be treated, says FAW boss","21 Nov 2021","Wales"
"https://www.bbc.com/news/uk-england-tyne-57887393","Holiday-makers willing to gamble with isolation","Travellers in the North East jet off to the Balearic Islands despite restriction changes.","20 Jul 2021","Tyne & Wear"
"https://www.bbc.com/sport/football/41816728","Baningime yet to decide international future","Everton midfielder Beni Baningime, 19, says he has yet to consider whether to play for England or the Democratic Republic of Congo at international level.","31 Oct 2017","Football"
"https://www.bbc.com/news/uk-england-northamptonshire-61885179","Space station transit across sun captured on video","The moving silhouette of the International Space Station was only visible for about a second.","21 Jun 2022","Northampton"
"https://www.bbc.com/news/uk-scotland-edinburgh-east-fife-63263741","'We need creativity more than ever' - Benedetti","The acclaimed violinist is upbeat as she takes over as director of the Edinburgh International Festival","17 Oct 2022","Edinburgh, Fife & East Scotland"
"https://www.bbc.com/news/world-51666668","International Women's Day: History, strikes and celebrations","Everything you need to know about worldwide celebrations taking place on 8 March.","3 Mar 2020","World"
"https://www.bbc.com/news/world-asia-india-48716520","India celebrates International Yoga Day","PM Narendra Modi, a yoga enthusiast, led the celebrations, hosting an event in Jharkhand state.","21 Jun 2019","India"
"https://www.bbc.com/news/world-asia-57332985","Could phone footage put Myanmar's leaders in jail?","The UN is gathering video of state-sponsored violence in Myanmar to use as evidence in future trials.","2 Jun 2021","Asia"
"https://www.bbc.com/sport/av/cricket/59123486","Buttler reaches first international T20 century with six off final ball","Jos Buttler hits a six off the final ball of the innings to record his first century in a T20 international as England finish on 163-4 against Sri Lanka in the T20 World Cup in Sharjah.","1 Nov 2021","Cricket"
"https://www.bbc.com/news/uk-england-york-north-yorkshire-66852863","Dales to stage international triathlon event","Swimmers, runners and cyclists will race in the Long Course Weekend in Pateley Bridge next year.","19 Sep 2023","York & North Yorkshire"
"https://www.bbc.com/news/uk-england-bristol-53092602","School's home-learning 'inadequate', parents claim","Parents have complained about a lack of support and interaction between teachers and pupils.","24 Jun 2020","Bristol"
"https://www.bbc.com/news/world-europe-jersey-56362499","UK and international mail cost to increase","Prices for internal mail are staying the same, but the price of a letter to the UK will rise by 4p.","15 Mar 2021","Jersey"
"https://www.bbc.com/sport/football/65106832","McTominay shortlisted for SFWA international award","Scotland's goal hero Scott McTominay has been shortlisted for the Scottish Football Writers' Association's international men's player of the year.","31 Mar 2023","Scotland"
"https://www.bbc.com/sport/av/get-inspired/43743709","'That's the beauty of football - it's an international language'","Meet Alpha United Juniors - The FA People's Cup team bringing together a community.","21 Apr 2018","Get Inspired - England"
"https://www.bbc.com/news/science-environment-57339989","Baby squid to be launched to space station","The creatures are set to start their journey to the International Space Station on Thursday.","3 Jun 2021","Science & Environment"
"https://www.bbc.com/news/education-53552831","International students turn to food banks in lockdown","Hundreds of international students are unable afford fees, food or rent as funds dry up due to virus.","29 Jul 2020","Family & Education"
"https://www.bbc.com/news/education-53552831","International students turn to food banks in lockdown","Hundreds of international students are unable afford fees, food or rent as funds dry up due to virus.","29 Jul 2020","Family & Education"
"https://www.bbc.com/sport/av/football/65957040","We're asking too much of young players - O'Neill","Northern Ireland manager Michael O'Neill says he is ""asking too much"" of his young squad after Monday's Euro 2024 qualifying defeat by Kazakhstan.","19 Jun 2023","International"
"https://www.bbc.com/news/uk-england-cumbria-64102851","International visitors fail to return - tourism boss","Cumbria Tourism says only one per cent of visitors were from abroad in 2022, down from 15% in 2019.","28 Dec 2022","Cumbria"
"https://www.bbc.com/news/entertainment-arts-51136829","Oscars 2020: International film hopefuls","All you need to know about the international films vying for a statuette.","4 Feb 2020","Entertainment & Arts"
"https://www.bbc.com/news/world-europe-44251577","In pictures: Venice Architecture Biennale","The world's most prestigious architecture event touches on hot topics such as immigration and integration.","25 May 2018","Europe"
"https://www.bbc.com/news/uk-england-leeds-59192316","Thousands of climate change protesters join march","People have gathered to join a worldwide protest to demand more action on the climate crisis.","6 Nov 2021","Leeds & West Yorkshire"
"https://www.bbc.com/news/uk-wales-51325491","The rugby international 'shot by a poison arrow'","The life of Norman Biggs, the Welsh rugby international who had a tragic ending.","31 Jan 2020","Wales"
"https://www.bbc.com/news/uk-northern-ireland-62428719","'NI Fringe performers are the equal of anyone'","A record number of 17 acts from Northern Ireland will appear at this year's festival.","13 Aug 2022","Northern Ireland"
"https://www.bbc.com/sport/football/55964415","International tournament aim for Jersey","The people behind the Parishes of Jersey football team hope to organise an international tournament with Fifa and Uefa nations in the island.","6 Feb 2021","Football"
"https://www.bbc.com/news/uk-scotland-61459367","Rosyth yard wins Royal Navy £30m maintenance deal","Babcock International win a contract to maintain two aircraft carriers, securing 300 jobs.","16 May 2022","Scotland"
"https://www.bbc.com/sport/football/45833344","NZF president resigns over bullying scandal","The president of New Zealand Football, Deryck Shaw, resigns in the wake of a bullying scandal surrounding the national women's team.","12 Oct 2018","International"
"https://www.bbc.com/sport/football/47747129","A first international call-up - aged 49","Martin Smith got a first international call-up aged 49 after being spotted playing on a billionaire's Caribbean island.","12 Apr 2019","Football"
